subject	modality	target	family	quantity	score
sub-06	FC_beta_series	dlPFC_IFJ_L_vmPFC_control_value	control_value	up_minus_down	0.06916114182137503
sub-06	FC_beta_series	dlPFC_IFJ_L_vmPFC_control_value	control_value	up_minus_passive	0.26707912823855207
sub-06	FC_beta_series	dlPFC_IFJ_L_vmPFC_control_value	control_value	z_down	0.19352346112575095
sub-06	FC_beta_series	dlPFC_IFJ_L_vmPFC_control_value	control_value	z_passive	-0.004394525291426
sub-06	FC_beta_series	dlPFC_IFJ_L_vmPFC_control_value	control_value	z_up	0.262684602947126
sub-06	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	down_minus_passive	-0.2241919319813289
sub-06	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	regulation_mean_minus_passive	0.1156676900397334
sub-06	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	up_minus_down	0.6797192440421249
sub-06	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	up_minus_passive	0.4555273120607959
sub-06	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	z_down	-0.3851446549831075
sub-06	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	z_passive	-0.1609527230017785
sub-06	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	z_up	0.2945745890590173
sub-06	FC_beta_series	sensory_thalamus_S1_S2_insula	sensory_interoceptive	down_minus_passive	-0.29844860153538494
sub-06	FC_beta_series	sensory_thalamus_S1_S2_insula	sensory_interoceptive	regulation_mean_minus_passive	-0.18113952973717876
sub-06	FC_beta_series	sensory_thalamus_S1_S2_insula	sensory_interoceptive	up_minus_down	0.2346181435964123
sub-06	FC_beta_series	sensory_thalamus_S1_S2_insula	sensory_interoceptive	up_minus_passive	-0.06383045793897263
sub-06	FC_beta_series	sensory_thalamus_S1_S2_insula	sensory_interoceptive	z_down	-0.05929320107395613
sub-06	FC_beta_series	sensory_thalamus_S1_S2_insula	sensory_interoceptive	z_passive	0.23915540046142877
sub-06	FC_beta_series	sensory_thalamus_S1_S2_insula	sensory_interoceptive	z_up	0.17532494252245617
sub-07	FC_beta_series	NAc_vmPFC_value	value_regulation	down_minus_passive	0.4122112054904747
sub-07	FC_beta_series	NAc_vmPFC_value	value_regulation	regulation_mean_minus_passive	0.1700357810549424
sub-07	FC_beta_series	NAc_vmPFC_value	value_regulation	up_minus_down	-0.48435084887106444
sub-07	FC_beta_series	NAc_vmPFC_value	value_regulation	up_minus_passive	-0.07213964338058979
sub-07	FC_beta_series	NAc_vmPFC_value	value_regulation	z_down	0.7671076089604547
sub-07	FC_beta_series	NAc_vmPFC_value	value_regulation	z_passive	0.35489640346997997
sub-07	FC_beta_series	NAc_vmPFC_value	value_regulation	z_up	0.28275676008939016
sub-07	FC_beta_series	aINS_dACC_MCC_salience	salience_interoception	down_minus_passive	-0.3644866396728435
sub-07	FC_beta_series	aINS_dACC_MCC_salience	salience_interoception	regulation_mean_minus_passive	-0.22078418585339846
sub-07	FC_beta_series	aINS_dACC_MCC_salience	salience_interoception	up_minus_down	0.2874049076388901
sub-07	FC_beta_series	aINS_dACC_MCC_salience	salience_interoception	up_minus_passive	-0.07708173203395344
sub-07	FC_beta_series	aINS_dACC_MCC_salience	salience_interoception	z_down	0.39721101579662865
sub-07	FC_beta_series	aINS_dACC_MCC_salience	salience_interoception	z_passive	0.7616976554694722
sub-07	FC_beta_series	aINS_dACC_MCC_salience	salience_interoception	z_up	0.6846159234355188
sub-07	FC_beta_series	dlPFC_IFJ_L_vmPFC_control_value	control_value	down_minus_passive	-0.004659933146407211
sub-07	FC_beta_series	dlPFC_IFJ_L_vmPFC_control_value	control_value	regulation_mean_minus_passive	0.12601920721287044
sub-07	FC_beta_series	dlPFC_IFJ_L_vmPFC_control_value	control_value	up_minus_down	0.26135828071855544
sub-07	FC_beta_series	dlPFC_IFJ_L_vmPFC_control_value	control_value	up_minus_passive	0.2566983475721482
sub-07	FC_beta_series	dlPFC_IFJ_L_vmPFC_control_value	control_value	z_down	0.427355154296154
sub-07	FC_beta_series	dlPFC_IFJ_L_vmPFC_control_value	control_value	z_passive	0.43201508744256123
sub-07	FC_beta_series	dlPFC_IFJ_L_vmPFC_control_value	control_value	z_up	0.6887134350147095
sub-07	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	down_minus_passive	-0.6685343659221442
sub-07	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	regulation_mean_minus_passive	-0.4397730716305704
sub-07	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	up_minus_down	0.4575225885831477
sub-07	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	up_minus_passive	-0.2110117773389965
sub-07	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	z_down	-0.447377327482956
sub-07	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	z_passive	0.2211570384391882
sub-07	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	z_up	0.0101452611001917
sub-07	FC_beta_series	sensory_thalamus_S1_S2_insula	sensory_interoceptive	down_minus_passive	0.06362366259872143
sub-07	FC_beta_series	sensory_thalamus_S1_S2_insula	sensory_interoceptive	regulation_mean_minus_passive	0.04209818403859407
sub-07	FC_beta_series	sensory_thalamus_S1_S2_insula	sensory_interoceptive	up_minus_down	-0.04305095712025471
sub-07	FC_beta_series	sensory_thalamus_S1_S2_insula	sensory_interoceptive	up_minus_passive	0.020572705478466714
sub-07	FC_beta_series	sensory_thalamus_S1_S2_insula	sensory_interoceptive	z_down	0.3106757819521564
sub-07	FC_beta_series	sensory_thalamus_S1_S2_insula	sensory_interoceptive	z_passive	0.24705211935343502
sub-07	FC_beta_series	sensory_thalamus_S1_S2_insula	sensory_interoceptive	z_up	0.26762482483190175
sub-08	FC_beta_series	NAc_vmPFC_value	value_regulation	down_minus_passive	-0.07155616394552648
sub-08	FC_beta_series	NAc_vmPFC_value	value_regulation	regulation_mean_minus_passive	-0.12598135898021157
sub-08	FC_beta_series	NAc_vmPFC_value	value_regulation	up_minus_down	-0.10885039006937013
sub-08	FC_beta_series	NAc_vmPFC_value	value_regulation	up_minus_passive	-0.18040655401489658
sub-08	FC_beta_series	NAc_vmPFC_value	value_regulation	z_down	0.18811329990652634
sub-08	FC_beta_series	NAc_vmPFC_value	value_regulation	z_passive	0.2596694638520528
sub-08	FC_beta_series	NAc_vmPFC_value	value_regulation	z_up	0.07926290983715616
sub-08	FC_beta_series	aINS_dACC_MCC_salience	salience_interoception	down_minus_passive	0.29430893588751494
sub-08	FC_beta_series	aINS_dACC_MCC_salience	salience_interoception	regulation_mean_minus_passive	0.18548056179748518
sub-08	FC_beta_series	aINS_dACC_MCC_salience	salience_interoception	up_minus_down	-0.2176567481800595
sub-08	FC_beta_series	aINS_dACC_MCC_salience	salience_interoception	up_minus_passive	0.0766521877074554
sub-08	FC_beta_series	aINS_dACC_MCC_salience	salience_interoception	z_down	0.664816458344327
sub-08	FC_beta_series	aINS_dACC_MCC_salience	salience_interoception	z_passive	0.3705075224568121
sub-08	FC_beta_series	aINS_dACC_MCC_salience	salience_interoception	z_up	0.4471597101642675
sub-08	FC_beta_series	dlPFC_IFJ_L_vmPFC_control_value	control_value	down_minus_passive	-0.008822875690000925
sub-08	FC_beta_series	dlPFC_IFJ_L_vmPFC_control_value	control_value	regulation_mean_minus_passive	-0.30561438077608877
sub-08	FC_beta_series	dlPFC_IFJ_L_vmPFC_control_value	control_value	up_minus_down	-0.5935830101721757
sub-08	FC_beta_series	dlPFC_IFJ_L_vmPFC_control_value	control_value	up_minus_passive	-0.6024058858621767
sub-08	FC_beta_series	dlPFC_IFJ_L_vmPFC_control_value	control_value	z_down	0.10102627490022349
sub-08	FC_beta_series	dlPFC_IFJ_L_vmPFC_control_value	control_value	z_passive	0.10984915059022439
sub-08	FC_beta_series	dlPFC_IFJ_L_vmPFC_control_value	control_value	z_up	-0.4925567352719524
sub-08	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	down_minus_passive	-0.3249074361892734
sub-08	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	regulation_mean_minus_passive	-0.1883559449088858
sub-08	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	up_minus_down	0.2731029825607752
sub-08	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	up_minus_passive	-0.0518044536284981
sub-08	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	z_down	-0.3315668420106848
sub-08	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	z_passive	-0.0066594058214114
sub-08	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	z_up	-0.0584638594499095
sub-08	FC_beta_series	sensory_thalamus_S1_S2_insula	sensory_interoceptive	down_minus_passive	0.21995990620755582
sub-08	FC_beta_series	sensory_thalamus_S1_S2_insula	sensory_interoceptive	regulation_mean_minus_passive	0.10838453674923683
sub-08	FC_beta_series	sensory_thalamus_S1_S2_insula	sensory_interoceptive	up_minus_down	-0.22315073891663798
sub-08	FC_beta_series	sensory_thalamus_S1_S2_insula	sensory_interoceptive	up_minus_passive	-0.0031908327090821513
sub-08	FC_beta_series	sensory_thalamus_S1_S2_insula	sensory_interoceptive	z_down	0.34553361282628253
sub-08	FC_beta_series	sensory_thalamus_S1_S2_insula	sensory_interoceptive	z_passive	0.12557370661872674
sub-08	FC_beta_series	sensory_thalamus_S1_S2_insula	sensory_interoceptive	z_up	0.12238287390964461
sub-09	FC_beta_series	NAc_vmPFC_value	value_regulation	down_minus_passive	0.03278415748810839
sub-09	FC_beta_series	NAc_vmPFC_value	value_regulation	regulation_mean_minus_passive	-0.03618499413798917
sub-09	FC_beta_series	NAc_vmPFC_value	value_regulation	up_minus_down	-0.13793830325219514
sub-09	FC_beta_series	NAc_vmPFC_value	value_regulation	up_minus_passive	-0.10515414576408676
sub-09	FC_beta_series	NAc_vmPFC_value	value_regulation	z_down	0.3215346527947593
sub-09	FC_beta_series	NAc_vmPFC_value	value_regulation	z_passive	0.2887504953066509
sub-09	FC_beta_series	NAc_vmPFC_value	value_regulation	z_up	0.18359634954256424
sub-09	FC_beta_series	aINS_dACC_MCC_salience	salience_interoception	down_minus_passive	0.3349532736189978
sub-09	FC_beta_series	aINS_dACC_MCC_salience	salience_interoception	regulation_mean_minus_passive	0.2809589328007865
sub-09	FC_beta_series	aINS_dACC_MCC_salience	salience_interoception	up_minus_down	-0.10798868163642251
sub-09	FC_beta_series	aINS_dACC_MCC_salience	salience_interoception	up_minus_passive	0.22696459198257535
sub-09	FC_beta_series	aINS_dACC_MCC_salience	salience_interoception	z_down	0.5234290009042547
sub-09	FC_beta_series	aINS_dACC_MCC_salience	salience_interoception	z_passive	0.18847572728525694
sub-09	FC_beta_series	aINS_dACC_MCC_salience	salience_interoception	z_up	0.41544031926783226
sub-09	FC_beta_series	dlPFC_IFJ_L_vmPFC_control_value	control_value	down_minus_passive	0.19027549784579947
sub-09	FC_beta_series	dlPFC_IFJ_L_vmPFC_control_value	control_value	regulation_mean_minus_passive	-0.07477840412655563
sub-09	FC_beta_series	dlPFC_IFJ_L_vmPFC_control_value	control_value	up_minus_down	-0.5301078039447105
sub-09	FC_beta_series	dlPFC_IFJ_L_vmPFC_control_value	control_value	up_minus_passive	-0.33983230609891085
sub-09	FC_beta_series	dlPFC_IFJ_L_vmPFC_control_value	control_value	z_down	0.39600492037939666
sub-09	FC_beta_series	dlPFC_IFJ_L_vmPFC_control_value	control_value	z_passive	0.20572942253359713
sub-09	FC_beta_series	dlPFC_IFJ_L_vmPFC_control_value	control_value	z_up	-0.13410288356531366
sub-09	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	down_minus_passive	-0.2601332468011472
sub-09	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	regulation_mean_minus_passive	-0.0746293852191818
sub-09	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	up_minus_down	0.3710077231639306
sub-09	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	up_minus_passive	0.1108744763627834
sub-09	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	z_down	-0.2781149110392043
sub-09	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	z_passive	-0.0179816642380571
sub-09	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	z_up	0.0928928121247263
sub-09	FC_beta_series	sensory_thalamus_S1_S2_insula	sensory_interoceptive	down_minus_passive	0.16857396183500242
sub-09	FC_beta_series	sensory_thalamus_S1_S2_insula	sensory_interoceptive	regulation_mean_minus_passive	-0.029403428373075875
sub-09	FC_beta_series	sensory_thalamus_S1_S2_insula	sensory_interoceptive	up_minus_down	-0.39595478041615656
sub-09	FC_beta_series	sensory_thalamus_S1_S2_insula	sensory_interoceptive	up_minus_passive	-0.22738081858115416
sub-09	FC_beta_series	sensory_thalamus_S1_S2_insula	sensory_interoceptive	z_down	0.3402651566417389
sub-09	FC_beta_series	sensory_thalamus_S1_S2_insula	sensory_interoceptive	z_passive	0.17169119480673642
sub-09	FC_beta_series	sensory_thalamus_S1_S2_insula	sensory_interoceptive	z_up	-0.0556896237744177
sub-10	FC_beta_series	NAc_vmPFC_value	value_regulation	down_minus_passive	-0.7265356508391254
sub-10	FC_beta_series	NAc_vmPFC_value	value_regulation	regulation_mean_minus_passive	-0.13215156804353764
sub-10	FC_beta_series	NAc_vmPFC_value	value_regulation	up_minus_down	1.1887681655911757
sub-10	FC_beta_series	NAc_vmPFC_value	value_regulation	up_minus_passive	0.46223251475205007
sub-10	FC_beta_series	NAc_vmPFC_value	value_regulation	z_down	-0.6508456460889609
sub-10	FC_beta_series	NAc_vmPFC_value	value_regulation	z_passive	0.07569000475016453
sub-10	FC_beta_series	NAc_vmPFC_value	value_regulation	z_up	0.5379225195022146
sub-10	FC_beta_series	aINS_dACC_MCC_salience	salience_interoception	down_minus_passive	0.44631970660447445
sub-10	FC_beta_series	aINS_dACC_MCC_salience	salience_interoception	regulation_mean_minus_passive	0.49352301294508627
sub-10	FC_beta_series	aINS_dACC_MCC_salience	salience_interoception	up_minus_down	0.09440661268122374
sub-10	FC_beta_series	aINS_dACC_MCC_salience	salience_interoception	up_minus_passive	0.5407263192856981
sub-10	FC_beta_series	aINS_dACC_MCC_salience	salience_interoception	z_down	0.7920256478736762
sub-10	FC_beta_series	aINS_dACC_MCC_salience	salience_interoception	z_passive	0.3457059412692018
sub-10	FC_beta_series	aINS_dACC_MCC_salience	salience_interoception	z_up	0.8864322605549
sub-10	FC_beta_series	dlPFC_IFJ_L_vmPFC_control_value	control_value	down_minus_passive	0.2442177548263332
sub-10	FC_beta_series	dlPFC_IFJ_L_vmPFC_control_value	control_value	regulation_mean_minus_passive	0.3188393344625018
sub-10	FC_beta_series	dlPFC_IFJ_L_vmPFC_control_value	control_value	up_minus_down	0.14924315927233722
sub-10	FC_beta_series	dlPFC_IFJ_L_vmPFC_control_value	control_value	up_minus_passive	0.3934609140986704
sub-10	FC_beta_series	dlPFC_IFJ_L_vmPFC_control_value	control_value	z_down	0.1679076054226624
sub-10	FC_beta_series	dlPFC_IFJ_L_vmPFC_control_value	control_value	z_passive	-0.0763101494036707
sub-10	FC_beta_series	dlPFC_IFJ_L_vmPFC_control_value	control_value	z_up	0.3171507646949996
sub-10	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	down_minus_passive	-0.5663661817723669
sub-10	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	regulation_mean_minus_passive	-0.6813413512434351
sub-10	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	up_minus_down	-0.2299503389421364
sub-10	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	up_minus_passive	-0.7963165207145033
sub-10	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	z_down	-0.3440171958782181
sub-10	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	z_passive	0.2223489858941487
sub-10	FC_beta_series	pgACC_rACC_PAG_descending	descending_modulation	z_up	-0.5739675348203546
sub-10	FC_beta_series	sensory_thalamus_S1_S2_insula	sensory_interoceptive	down_minus_passive	-0.15227545543541646
sub-10	FC_beta_series	sensory_thalamus_S1_S2_insula	sensory_interoceptive	regulation_mean_minus_passive	-0.14979981281949112
sub-10	FC_beta_series	sensory_thalamus_S1_S2_insula	sensory_interoceptive	up_minus_down	0.004951285231850716
sub-10	FC_beta_series	sensory_thalamus_S1_S2_insula	sensory_interoceptive	up_minus_passive	-0.14732417020356578
sub-10	FC_beta_series	sensory_thalamus_S1_S2_insula	sensory_interoceptive	z_down	-0.15979062295421617
sub-10	FC_beta_series	sensory_thalamus_S1_S2_insula	sensory_interoceptive	z_passive	-0.007515167518799692
sub-10	FC_beta_series	sensory_thalamus_S1_S2_insula	sensory_interoceptive	z_up	-0.15483933772236547
sub-11	FC_beta_series	NAc_vmPFC_value	value_regulation	down_minus_passive	-0.3115746602182091
sub-11	FC_beta_series	NAc_vmPFC_value	value_regulation	regulation_mean_minus_passive	-0.07853031575863285
sub-11	FC_beta_series	NAc_vmPFC_value	value_regulation	up_minus_down	0.46608868891915245
sub-11	FC_beta_series	NAc_vmPFC_value	value_regulation	up_minus_passive	0.15451402870094336
sub-11	FC_beta_series	NAc_vmPFC_value	value_regulation	z_down	-0.16768940380997718
sub-11	FC_beta_series	NAc_vmPFC_value	value_regulation	z_passive	0.14388525640823194
sub-11	FC_beta_series	NAc_vmPFC_value	value_regulation	z_up	0.2983992851091753
sub-11	FC_beta_series	aINS_dACC_MCC_salience	salience_interoception	down_minus_passive	-0.10669896009273412
sub-11	FC_beta_series	aINS_dACC_MCC_salience	salience_interoception	regulation_mean_minus_passive	-0.3336788450237576
sub-11	FC_beta_series	aINS_dACC_MCC_salience	salience_interoception	up_minus_down	-0.45395976986204706
sub-11	FC_beta_series	aINS_dACC_MCC_salience	salience_interoception	up_minus_passive	-0.5606587299547812
sub-11	FC_beta_series	aINS_dACC_MCC_salience	salience_interoception	z_down	0.6111375974890182
sub-11	FC_beta_series	aINS_dACC_MCC_salience	salience_interoception	z_passive	0.7178365575817521
sub-11	FC_beta_series	aINS_dACC_MCC_salience	salience_interoception	z_up	0.15717782762697097
sub-11	FC_beta_series	dlPFC_IFJ_L_vmPFC_control_value	control_value	down_minus_passive	0.019736102388125034
sub-11	FC_beta_series	dlPFC_IFJ_L_vmPFC_control_value	control_value	regulation_mean_minus_passive	0.1452890620537555
sub-11	FC_beta_series	dlPFC_IFJ_L_vmPFC_control_value	control_value	up_minus_down	0.251105919331261
sub-11	FC_beta_series	dlPFC_IFJ_L_vmPFC_control_value	control_value	up_minus_passive	0.270842021719386
